Oraj?n Zaman? Y?l-Ay-G?n SA:DA:SN.SL|Enlem: WGS84 ondal?k derece|Boylam: WGS84 ondal?k derece|Oraj Y?kseklik Km.|Ak?m Miktar? kA|Oraj|Mesafe(KM)
2018-10-19 11:40:06.930|37.3698000|43.3964000|8|-7|?im?ek|37.5
2018-10-19 11:44:54.537|37.3770000|43.8591000|0|125|Y?ld?r?m|3.5
2018-10-19 11:44:54.553|37.3663000|43.8593000|0|11|Y?ld?r?m|4.1
2018-10-19 11:48:44.147|37.2629000|43.3275000|0|-26|Y?ld?r?m|45.7
2018-10-19 11:48:44.153|37.2597000|43.3264000|0|7|Y?ld?r?m|45.9
2018-10-19 11:50:15.499|37.2762000|43.3166000|11|8|?im?ek|46.1
2018-10-19 11:50:15.500|37.2560000|43.3259000|0|10|Y?ld?r?m|46.0
2018-10-19 11:50:15.501|37.2758000|43.3284000|8|10|?im?ek|45.2
2018-10-19 11:51:27.345|37.3507000|43.7854000|0|35|Y?ld?r?m|5.2
2018-10-19 11:51:27.361|37.3634000|43.7694000|11|7|?im?ek|5.3
2018-10-19 11:51:27.555|37.3429000|43.7632000|0|-13|Y?ld?r?m|7.2
2018-10-19 11:52:28.986|37.2589000|43.3386000|10|-12|?im?ek|44.9
2018-10-19 11:52:28.999|37.2177000|43.3623000|0|-9|Y?ld?r?m|44.6
2018-10-19 11:52:29.091|37.2678000|43.4093000|0|9|Y?ld?r?m|38.7
2018-10-19 11:54:31.072|37.3266000|43.7669000|0|18|Y?ld?r?m|8.3
2018-10-19 12:01:17.373|37.3264000|43.8830000|0|19|Y?ld?r?m|8.7
2018-10-19 12:01:17.396|37.3263000|43.7987000|0|5|Y?ld?r?m|7.1
2018-10-19 12:01:17.415|37.3281000|43.8513000|0|14|Y?ld?r?m|7.1
2018-10-19 12:01:17.416|37.3044000|43.9152000|0|16|Y?ld?r?m|12.4
2018-10-19 12:01:17.570|37.3448000|43.7927000|0|-27|Y?ld?r?m|5.4
2018-10-19 12:01:17.604|37.3184000|43.8261000|0|-4|Y?ld?r?m|7.7
2018-10-19 12:06:13.521|37.2450000|43.3103000|0|8|Y?ld?r?m|47.7
2018-10-19 12:09:49.265|37.2151000|43.3156000|9|-6|?im?ek|48.5
2018-10-19 12:09:49.576|37.2194000|43.3445000|0|-9|Y?ld?r?m|46.0
2018-10-19 12:13:25.224|37.3943000|43.3352000|9|12|?im?ek|42.8
2018-10-19 12:13:25.235|37.3908000|43.3321000|0|9|Y?ld?r?m|43.1
2018-10-19 12:16:33.470|37.3044000|43.4326000|10|-15|?im?ek|35.5
2018-10-19 12:16:33.473|37.2923000|43.4374000|0|-31|Y?ld?r?m|35.4
2018-10-19 12:18:24.918|37.3300000|43.7753000|0|85|Y?ld?r?m|7.6
2018-10-19 12:21:23.801|37.1975000|43.3384000|0|-10|Y?ld?r?m|47.5
2018-10-19 12:21:55.354|37.2883000|43.4496000|0|-9|Y?ld?r?m|34.6
2018-10-19 12:23:31.640|37.2893000|43.2803000|0|10|Y?ld?r?m|48.9
2018-10-19 12:25:05.696|37.2812000|43.2857000|0|4|Y?ld?r?m|48.6
2018-10-19 12:25:06.089|37.2902000|43.2685000|0|-12|Y?ld?r?m|49.9
2018-10-19 12:25:06.254|37.2939000|43.2768000|0|7|Y?ld?r?m|49.1
2018-10-19 12:25:06.375|37.4258000|43.5710000|0|-5|Y?ld?r?m|22.5
2018-10-19 12:25:06.428|37.2927000|43.2696000|0|-14|Y?ld?r?m|49.7
2018-10-19 12:25:06.496|37.2886000|43.2717000|0|-13|Y?ld?r?m|49.6
2018-10-19 12:25:53.659|37.3441000|43.8212000|0|6|Y?ld?r?m|4.8
2018-10-19 12:27:27.424|37.3709000|43.2546000|0|-5|Y?ld?r?m|49.9
2018-10-19 12:27:28.020|37.4153000|43.2653000|0|-8|Y?ld?r?m|49.1
2018-10-19 12:28:50.844|37.3102000|43.2709000|0|20|Y?ld?r?m|49.2
2018-10-19 12:28:50.953|37.3119000|43.2698000|0|-17|Y?ld?r?m|49.3
2018-10-19 12:28:51.008|37.3045000|43.2761000|0|-13|Y?ld?r?m|48.9
2018-10-19 12:30:48.404|37.3855000|43.2729000|0|-9|Y?ld?r?m|48.3
2018-10-19 12:30:48.464|37.3948000|43.2645000|0|-21|Y?ld?r?m|49.0
2018-10-19 12:30:48.497|37.3893000|43.2706000|0|-18|Y?ld?r?m|48.5
2018-10-19 12:31:40.033|37.2718000|43.4305000|0|10|Y?ld?r?m|36.8
2018-10-19 12:31:40.064|37.2682000|43.4315000|0|10|Y?ld?r?m|36.8
2018-10-19 12:32:32.974|37.4197000|43.2618000|0|-6|Y?ld?r?m|49.4
2018-10-19 12:33:39.029|37.2842000|43.4033000|0|33|Y?ld?r?m|38.6
2018-10-19 12:34:25.628|37.3266000|43.4868000|0|7|?im?ek|30.2
2018-10-19 12:34:51.127|37.4131000|43.2618000|0|10|Y?ld?r?m|49.4
2018-10-19 12:34:51.128|37.4154000|43.2575000|0|5|Y?ld?r?m|49.8
2018-10-19 12:34:51.512|37.5170000|43.3075000|0|-9|Y?ld?r?m|47.5
2018-10-19 12:35:39.422|37.2882000|43.3943000|0|28|Y?ld?r?m|39.2
2018-10-19 12:35:39.590|37.2765000|43.3819000|8|-10|?im?ek|40.6
2018-10-19 12:36:35.034|37.3613000|43.8044000|0|-77|Y?ld?r?m|3.3
2018-10-19 12:36:35.045|37.3436000|43.8235000|0|27|Y?ld?r?m|4.9
2018-10-19 12:36:35.054|37.3474000|43.8226000|0|15|Y?ld?r?m|4.5
2018-10-19 12:37:25.202|37.2754000|43.4069000|0|14|Y?ld?r?m|38.6
2018-10-19 12:38:31.128|37.3467000|43.6018000|0|-6|Y?ld?r?m|19.9
2018-10-19 12:38:32.867|37.3567000|43.8164000|0|9|Y?ld?r?m|3.5
2018-10-19 12:38:32.868|37.3742000|43.8135000|0|-60|Y?ld?r?m|1.7
2018-10-19 12:38:32.878|37.3600000|43.8153000|0|24|Y?ld?r?m|3.1
2018-10-19 12:40:24.575|37.3663000|43.8163000|0|4|Y?ld?r?m|2.4
2018-10-19 12:40:24.575|37.3578000|43.8269000|0|96|Y?ld?r?m|3.4
2018-10-19 12:40:24.589|37.3646000|43.8171000|0|15|Y?ld?r?m|2.6
2018-10-19 12:40:24.591|37.3584000|43.8182000|0|10|Y?ld?r?m|3.3
2018-10-19 12:40:24.595|37.3500000|43.8227000|0|11|Y?ld?r?m|4.2
2018-10-19 12:40:24.763|37.3722000|43.8065000|0|-14|Y?ld?r?m|2.2
2018-10-19 12:40:41.352|37.3389000|43.4431000|0|43|Y?ld?r?m|33.8
2018-10-19 12:40:41.458|37.4513000|43.3637000|0|10|Y?ld?r?m|40.9
2018-10-19 12:42:33.400|37.2036000|44.2915000|0|-7|Y?ld?r?m|46.1
2018-10-19 12:47:10.279|37.2443000|43.4205000|15|9|?im?ek|38.7
2018-10-19 12:47:10.526|37.3713000|43.4862000|0|21|Y?ld?r?m|29.6
2018-10-19 12:50:50.280|36.9920000|43.6516000|0|-14|Y?ld?r?m|46.4
2018-10-19 12:53:08.982|37.1700000|43.3409000|0|-8|Y?ld?r?m|48.7
2018-10-19 12:54:28.602|37.1877000|43.3499000|0|-9|Y?ld?r?m|47.1
2018-10-19 12:55:11.156|37.2103000|43.3364000|12|-11|?im?ek|47.0
2018-10-19 12:56:13.322|37.1968000|43.3347000|0|-10|Y?ld?r?m|47.8
2018-10-19 13:04:31.719|37.1623000|43.4602000|0|-9|Y?ld?r?m|40.5
2018-10-19 13:06:00.729|37.2971000|43.3344000|0|18|Y?ld?r?m|44.1
2018-10-19 13:12:38.009|37.2401000|43.4608000|0|9|Y?ld?r?m|35.7
2018-10-19 13:14:58.211|37.1017000|43.5142000|0|-15|Y?ld?r?m|41.7
2018-10-19 13:15:40.116|37.1066000|43.5420000|0|11|Y?ld?r?m|39.8
2018-10-19 13:16:27.817|37.1040000|43.5176000|0|-17|Y?ld?r?m|41.3
2018-10-19 13:16:43.603|37.3465000|43.8206000|0|63|Y?ld?r?m|4.6
2018-10-19 13:18:02.326|37.1341000|43.5017000|0|-8|Y?ld?r?m|39.8
2018-10-19 13:18:38.196|37.1286000|43.5398000|0|-12|Y?ld?r?m|38.0
2018-10-19 13:19:36.742|37.1428000|43.4240000|0|-14|Y?ld?r?m|44.3
2018-10-19 13:20:16.716|37.1495000|43.5041000|0|-9|Y?ld?r?m|38.5
2018-10-19 13:20:56.996|37.1521000|43.5010000|0|-11|Y?ld?r?m|38.5
2018-10-19 13:21:24.024|37.1355000|43.5057000|0|-8|Y?ld?r?m|39.5
2018-10-19 13:21:24.216|37.1362000|43.5104000|0|-12|Y?ld?r?m|39.1
2018-10-19 13:21:58.309|37.1657000|43.5106000|10|-11|?im?ek|36.8
2018-10-19 13:23:09.973|37.1595000|43.3891000|0|4|Y?ld?r?m|45.7
2018-10-19 13:23:54.784|37.1810000|43.4852000|0|-11|Y?ld?r?m|37.5
2018-10-19 13:23:54.866|37.1950000|43.4715000|0|-9|Y?ld?r?m|37.5
2018-10-19 13:25:49.810|37.1601000|43.4068000|0|-46|Y?ld?r?m|44.4
2018-10-19 13:25:49.841|37.1686000|43.3937000|0|-10|Y?ld?r?m|44.8
2018-10-19 13:25:49.909|37.1598000|43.3723000|0|-8|Y?ld?r?m|47.0
2018-10-19 13:25:49.939|37.1726000|43.3824000|0|-14|Y?ld?r?m|45.4
2018-10-19 13:25:49.965|37.1744000|43.3920000|0|-11|Y?ld?r?m|44.6
2018-10-19 13:26:15.443|37.1291000|43.5452000|0|-21|Y?ld?r?m|37.6
2018-10-19 13:27:56.304|37.1655000|43.5475000|0|-14|Y?ld?r?m|34.5
2018-10-19 13:28:52.386|37.2134000|43.8790000|30|14|?im?ek|20.0
2018-10-19 13:29:57.457|37.1550000|43.5173000|0|-17|Y?ld?r?m|37.2
2018-10-19 13:30:21.394|37.1572000|43.5085000|0|-9|Y?ld?r?m|37.6
2018-10-19 13:30:56.997|37.1292000|43.5300000|0|-14|Y?ld?r?m|38.5
2018-10-19 13:30:57.100|37.1034000|43.5508000|0|-14|Y?ld?r?m|39.6
2018-10-19 13:31:28.441|37.1782000|43.5183000|7|-9|?im?ek|35.4
2018-10-19 13:31:49.571|37.1433000|43.5213000|0|-24|Y?ld?r?m|37.9
2018-10-19 13:31:49.606|37.1531000|43.5123000|8|-19|?im?ek|37.7
2018-10-19 13:32:16.180|37.1593000|43.5161000|0|-10|Y?ld?r?m|37.0
2018-10-19 13:32:16.255|37.1423000|43.5264000|0|-10|Y?ld?r?m|37.7
2018-10-19 13:32:16.444|37.1532000|43.5169000|0|-8|Y?ld?r?m|37.4
2018-10-19 13:32:38.660|37.1150000|43.5357000|0|-13|Y?ld?r?m|39.4
2018-10-19 13:33:09.112|37.1360000|43.5514000|0|-5|Y?ld?r?m|36.7
2018-10-19 13:33:19.321|37.2361000|43.8071000|0|-13|Y?ld?r?m|16.9
2018-10-19 13:34:06.961|37.2039000|43.5160000|0|-15|Y?ld?r?m|33.8
2018-10-19 13:34:40.601|37.1892000|43.5252000|0|-13|Y?ld?r?m|34.2
2018-10-19 13:35:25.388|37.1541000|43.5171000|11|-9|?im?ek|37.3
2018-10-19 13:36:53.779|37.2427000|43.8203000|0|17|Y?ld?r?m|16.1
2018-10-19 13:36:53.780|37.2292000|43.8374000|0|-7|Y?ld?r?m|17.7
2018-10-19 13:36:53.841|37.2363000|43.8641000|0|-5|Y?ld?r?m|17.2
2018-10-19 13:36:53.966|37.2168000|43.8215000|0|-10|Y?ld?r?m|19.0
2018-10-19 13:36:53.988|37.2714000|43.8250000|0|-7|Y?ld?r?m|12.9
2018-10-19 13:37:37.065|36.9428000|43.7683000|0|8|Y?ld?r?m|49.6
2018-10-19 13:38:11.378|37.1605000|43.5144000|13|-7|?im?ek|37.0
2018-10-19 13:38:38.383|37.1523000|43.5477000|0|5|Y?ld?r?m|35.6
2018-10-19 13:40:09.236|37.1240000|43.5483000|0|-12|Y?ld?r?m|37.9
2018-10-19 13:40:09.378|37.0916000|43.5835000|0|-12|Y?ld?r?m|39.0
2018-10-19 13:40:56.679|37.1913000|43.5175000|0|-6|Y?ld?r?m|34.5
2018-10-19 13:42:20.028|37.1781000|43.3777000|10|-9|?im?ek|45.5
2018-10-19 13:42:20.121|37.1842000|43.3913000|0|-10|Y?ld?r?m|44.1
2018-10-19 13:42:42.538|37.1356000|43.5408000|0|-11|Y?ld?r?m|37.3
2018-10-19 13:42:42.617|37.0938000|43.5831000|0|8|Y?ld?r?m|38.8
2018-10-19 13:43:26.987|37.2590000|43.4819000|0|-7|Y?ld?r?m|33.1
2018-10-19 13:43:43.619|37.1327000|43.4127000|0|-12|Y?ld?r?m|45.8
2018-10-19 13:44:24.728|37.1390000|43.5603000|0|-8|Y?ld?r?m|35.9
2018-10-19 13:44:32.827|37.1912000|43.4013000|0|-12|Y?ld?r?m|43.0
2018-10-19 13:44:32.885|37.1819000|43.3967000|8|-9|?im?ek|43.8
2018-10-19 13:45:53.143|37.1476000|43.5779000|0|-15|Y?ld?r?m|34.2
2018-10-19 13:45:53.168|37.1438000|43.5779000|0|-15|Y?ld?r?m|34.6
2018-10-19 13:45:53.183|37.1530000|43.5760000|0|-14|Y?ld?r?m|33.9
